DATA_DATE,PRODUCER,ENERGY,TIMESTAMP
8/26/2022 0:00,IPP,130.4,8/27/2022 13:30
8/27/2022 0:00,IPP,128,8/28/2022 13:30
8/28/2022 0:00,IPP,138.5,8/29/2022 13:30
8/29/2022 0:00,IPP,151.3,8/30/2022 13:30
8/30/2022 0:00,IPP,139.1,8/31/2022 13:30
8/31/2022 0:00,IPP,271.5,9/1/2022 13:30
9/1/2022 0:00,IPP,126.8,9/2/2022 13:30
9/2/2022 0:00,IPP,133.8,9/3/2022 13:30
9/3/2022 0:00,IPP,272.8,9/4/2022 13:30
9/4/2022 0:00,IPP,125.6,9/5/2022 13:30
9/5/2022 0:00,IPP,121,9/6/2022 13:30
9/6/2022 0:00,IPP,131.8,9/7/2022 13:30
9/7/2022 0:00,IPP,130.2,9/8/2022 13:30
9/8/2022 0:00,IPP,128.6,9/9/2022 13:30
9/9/2022 0:00,IPP,130.3,9/10/2022 13:30
9/10/2022 0:00,IPP,127.1,9/11/2022 13:30
9/11/2022 0:00,IPP,120,9/12/2022 13:30
9/12/2022 0:00,IPP,126.7,9/13/2022 13:30
9/13/2022 0:00,IPP,135,9/14/2022 13:30
9/14/2022 0:00,IPP,127.6,9/15/2022 13:30
9/15/2022 0:00,IPP,130.9,9/16/2022 13:30
9/16/2022 0:00,IPP,148.9,9/17/2022 13:30
9/17/2022 0:00,IPP,148.2,9/18/2022 13:30
9/18/2022 0:00,IPP,128.4,9/19/2022 13:30
9/19/2022 0:00,IPP,133.2,9/20/2022 13:30
9/20/2022 0:00,IPP,140,9/21/2022 13:30
9/21/2022 0:00,IPP,157.2,9/22/2022 13:30
9/22/2022 0:00,IPP,157.6,9/23/2022 13:30
9/23/2022 0:00,IPP,149.2,9/24/2022 13:30
9/24/2022 0:00,IPP,141.3,9/25/2022 13:30
9/25/2022 0:00,IPP,133,9/26/2022 13:30
9/26/2022 0:00,IPP,133.7,9/27/2022 13:30
9/27/2022 0:00,IPP,137.2,9/28/2022 13:30
9/28/2022 0:00,IPP,280,9/29/2022 13:30
9/29/2022 0:00,IPP,128.5,9/30/2022 13:30
9/30/2022 0:00,IPP,132.3,10/1/2022 13:30
10/1/2022 0:00,IPP,133.9,10/2/2022 13:30
10/2/2022 0:00,IPP,122.2,10/3/2022 13:30
10/3/2022 0:00,IPP,241.9,10/4/2022 13:30
10/4/2022 0:00,IPP,118.7,10/5/2022 13:30
10/5/2022 0:00,IPP,133.8,10/6/2022 13:30
10/6/2022 0:00,IPP,147.5,10/7/2022 13:30
10/7/2022 0:00,IPP,146.6,10/8/2022 13:30
10/8/2022 0:00,IPP,138.3,10/9/2022 13:30
10/9/2022 0:00,IPP,127.4,10/10/2022 13:30
10/10/2022 0:00,IPP,262.6,10/11/2022 13:30
10/11/2022 0:00,IPP,140,10/12/2022 13:30
10/12/2022 0:00,IPP,152.1,10/13/2022 13:30
10/13/2022 0:00,IPP,136.2,10/14/2022 13:30
10/14/2022 0:00,IPP,141.4,10/15/2022 13:30
10/15/2022 0:00,IPP,135.6,10/16/2022 13:30
10/16/2022 0:00,IPP,101.8,10/17/2022 13:30
10/17/2022 0:00,IPP,106.9,10/18/2022 13:30
10/18/2022 0:00,IPP,258,10/19/2022 13:30
10/19/2022 0:00,IPP,276.1,10/20/2022 13:30
10/21/2022 0:00,IPP,315.9,10/22/2022 13:30
10/22/2022 0:00,IPP,158.3,10/23/2022 13:30
10/23/2022 0:00,IPP,141.3,10/24/2022 13:30
10/24/2022 0:00,IPP,142.5,10/25/2022 13:30
10/25/2022 0:00,IPP,330.8,10/26/2022 13:30
10/26/2022 0:00,IPP,169.5,10/27/2022 13:30
10/27/2022 0:00,IPP,169.5,10/28/2022 13:30
10/28/2022 0:00,IPP,334.9,10/29/2022 13:30
10/29/2022 0:00,IPP,146.6,10/30/2022 13:30
10/30/2022 0:00,IPP,130.1,10/31/2022 13:30
10/31/2022 0:00,IPP,285.5,11/1/2022 13:30
11/1/2022 0:00,IPP,159.6,11/2/2022 13:30
11/2/2022 0:00,IPP,319.5,11/3/2022 13:30
11/3/2022 0:00,IPP,317.3,11/4/2022 13:30
11/4/2022 0:00,IPP,156.2,11/5/2022 13:30
11/5/2022 0:00,IPP,158.5,11/6/2022 13:30
11/6/2022 0:00,IPP,150,11/7/2022 13:30
11/7/2022 0:00,IPP,155.6,11/8/2022 13:30
11/8/2022 0:00,IPP,156.4,11/9/2022 13:30
11/9/2022 0:00,IPP,159.1,11/10/2022 13:30
11/10/2022 0:00,IPP,175.8,11/11/2022 13:30
11/11/2022 0:00,IPP,192.2,11/12/2022 13:30
11/12/2022 0:00,IPP,381.2,11/13/2022 13:30
11/13/2022 0:00,IPP,307.4,11/14/2022 13:30
11/14/2022 0:00,IPP,174.7,11/15/2022 13:30
11/15/2022 0:00,IPP,190.5,11/16/2022 13:30
11/16/2022 0:00,IPP,392.7,11/17/2022 13:30
11/17/2022 0:00,IPP,187.7,11/18/2022 13:30
11/18/2022 0:00,IPP,398,11/19/2022 13:30
11/19/2022 0:00,IPP,359.1,11/20/2022 13:30
11/20/2022 0:00,IPP,147.8,11/21/2022 13:30
11/21/2022 0:00,IPP,345.7,11/22/2022 13:30
11/22/2022 0:00,IPP,206.2,11/23/2022 13:30
11/23/2022 0:00,IPP,406,11/24/2022 13:30
11/24/2022 0:00,IPP,183.6,11/25/2022 13:30
11/25/2022 0:00,IPP,170.1,11/26/2022 13:30
11/26/2022 0:00,IPP,170.6,11/27/2022 13:30
11/27/2022 0:00,IPP,162.6,11/28/2022 13:30
11/28/2022 0:00,IPP,180.6,11/29/2022 13:30
11/29/2022 0:00,IPP,205.5,11/30/2022 13:30
11/30/2022 0:00,IPP,204.9,12/1/2022 13:30
12/1/2022 0:00,IPP,396.8,12/2/2022 13:30
12/2/2022 0:00,IPP,375.2,12/3/2022 13:30
12/3/2022 0:00,IPP,362.9,12/4/2022 13:30
12/4/2022 0:00,IPP,165.1,12/5/2022 13:30
12/5/2022 0:00,IPP,339.5,12/6/2022 13:30
12/6/2022 0:00,IPP,181,12/7/2022 13:30
12/7/2022 0:00,IPP,205.3,12/8/2022 13:30
12/8/2022 0:00,IPP,184.7,12/9/2022 13:30
12/9/2022 0:00,IPP,183.5,12/10/2022 13:30
12/10/2022 0:00,IPP,183.9,12/11/2022 13:30
12/11/2022 0:00,IPP,154,12/12/2022 13:30
12/12/2022 0:00,IPP,133.9,12/13/2022 13:30
12/13/2022 0:00,IPP,111.2,12/14/2022 13:30
12/14/2022 0:00,IPP,195.9,12/15/2022 13:30
12/15/2022 0:00,IPP,92.9,12/16/2022 13:30
12/16/2022 0:00,IPP,106.2,12/17/2022 13:30
12/17/2022 0:00,IPP,217.9,12/18/2022 13:30
12/18/2022 0:00,IPP,76.5,12/19/2022 13:30
12/19/2022 0:00,IPP,82.5,12/20/2022 13:30
12/20/2022 0:00,IPP,95.2,12/21/2022 13:30
12/21/2022 0:00,IPP,209.8,12/22/2022 13:30
12/22/2022 0:00,IPP,239.5,12/23/2022 13:30
12/23/2022 0:00,IPP,215.4,12/24/2022 13:30
12/24/2022 0:00,IPP,203.3,12/25/2022 13:30
12/25/2022 0:00,IPP,98.4,12/26/2022 13:30
12/26/2022 0:00,IPP,179.5,12/27/2022 13:30
12/27/2022 0:00,IPP,83.7,12/28/2022 13:30
12/28/2022 0:00,IPP,76.7,12/29/2022 13:30
12/29/2022 0:00,IPP,139.7,12/30/2022 13:30
12/30/2022 0:00,IPP,132.9,12/31/2022 13:30
12/31/2022 0:00,IPP,54.2,1/1/2023 13:30
1/1/2023 0:00,IPP,52,1/2/2023 13:30
1/2/2023 0:00,IPP,108.3,1/3/2023 13:30
1/3/2023 0:00,IPP,176.9,1/4/2023 13:30
1/4/2023 0:00,IPP,104.9,1/5/2023 13:30
1/5/2023 0:00,IPP,200.3,1/6/2023 13:30
1/6/2023 0:00,IPP,201.7,1/7/2023 13:30
1/7/2023 0:00,IPP,91.9,1/8/2023 13:30
1/8/2023 0:00,IPP,92,1/9/2023 13:30
1/9/2023 0:00,IPP,231.6,1/10/2023 13:30
1/10/2023 0:00,IPP,287.1,1/11/2023 13:30
1/11/2023 0:00,IPP,140.8,1/12/2023 13:30
1/12/2023 0:00,IPP,135,1/13/2023 13:30
1/13/2023 0:00,IPP,135.1,1/14/2023 13:30
1/14/2023 0:00,IPP,132.8,1/15/2023 13:30
1/15/2023 0:00,IPP,105.3,1/16/2023 13:30
1/16/2023 0:00,IPP,204.7,1/17/2023 13:30
1/17/2023 0:00,IPP,106.9,1/18/2023 13:30
1/18/2023 0:00,IPP,100.3,1/19/2023 13:30
1/19/2023 0:00,IPP,92,1/20/2023 13:30
1/20/2023 0:00,IPP,93.4,1/21/2023 13:30
1/21/2023 0:00,IPP,104.4,1/22/2023 13:30
1/22/2023 0:00,IPP,103.9,1/23/2023 13:30
1/23/2023 0:00,IPP,124.7,1/24/2023 13:30
1/24/2023 0:00,IPP,136.6,1/25/2023 13:30
1/25/2023 0:00,IPP,128.5,1/26/2023 13:30
1/26/2023 0:00,IPP,139.8,1/27/2023 13:30
1/27/2023 0:00,IPP,125.9,1/28/2023 13:30
1/28/2023 0:00,IPP,95.1,1/29/2023 13:30
1/29/2023 0:00,IPP,73.3,1/30/2023 13:30
1/30/2023 0:00,IPP,75.1,1/31/2023 13:30
1/31/2023 0:00,IPP,82.1,2/1/2023 13:30
2/1/2023 0:00,IPP,88.8,2/2/2023 13:30
2/2/2023 0:00,IPP,117.2,2/3/2023 13:30
2/3/2023 0:00,IPP,152.6,2/4/2023 13:30
2/4/2023 0:00,IPP,158.1,2/5/2023 13:30
2/5/2023 0:00,IPP,135.4,2/6/2023 13:30
2/7/2019 0:00,SPP FIRM,126.6,2/8/2019 16:05
2/10/2019 0:00,SPP FIRM,103.8,2/11/2019 15:12
2/17/2019 0:00,SPP FIRM,104,2/18/2019 13:30
2/18/2019 0:00,SPP FIRM,128,2/19/2019 13:30
2/19/2019 0:00,SPP FIRM,123.2,2/20/2019 13:30
2/20/2019 0:00,SPP FIRM,129.5,2/21/2019 13:30
2/21/2019 0:00,SPP FIRM,126.2,2/22/2019 13:30
2/22/2019 0:00,SPP FIRM,125.8,2/23/2019 13:30
2/23/2019 0:00,SPP FIRM,126.2,2/24/2019 13:30
2/24/2019 0:00,SPP FIRM,103.1,2/25/2019 13:30
2/25/2019 0:00,SPP FIRM,126,2/26/2019 13:30
2/26/2019 0:00,SPP FIRM,125.9,2/27/2019 13:30
2/27/2019 0:00,SPP FIRM,127.8,2/28/2019 13:30
2/28/2019 0:00,SPP FIRM,127.3,3/1/2019 13:30
3/1/2019 0:00,SPP FIRM,131.2,3/2/2019 13:30
3/2/2019 0:00,SPP FIRM,131.8,3/3/2019 13:30
3/3/2019 0:00,SPP FIRM,109.1,3/4/2019 13:30
3/4/2019 0:00,SPP FIRM,136.4,3/5/2019 13:30
3/5/2019 0:00,SPP FIRM,134.7,3/6/2019 13:30
3/6/2019 0:00,SPP FIRM,136.4,3/7/2019 13:30
3/7/2019 0:00,SPP FIRM,137.1,3/8/2019 13:30
3/8/2019 0:00,SPP FIRM,137.2,3/9/2019 13:30
3/9/2019 0:00,SPP FIRM,137.6,3/10/2019 13:30
3/10/2019 0:00,SPP FIRM,105.8,3/11/2019 13:30
3/11/2019 0:00,SPP FIRM,271.6,3/12/2019 13:30
3/12/2019 0:00,SPP FIRM,136.2,3/13/2019 13:30
3/13/2019 0:00,SPP FIRM,137,3/14/2019 13:30
3/14/2019 0:00,SPP FIRM,137.6,3/15/2019 13:28
3/15/2019 0:00,SPP FIRM,136.8,3/16/2019 13:28
3/16/2019 0:00,SPP FIRM,134.9,3/17/2019 13:27
3/17/2019 0:00,SPP FIRM,108.5,3/18/2019 13:29
3/18/2019 0:00,SPP FIRM,135.7,3/19/2019 13:29
3/19/2019 0:00,SPP FIRM,134.7,3/20/2019 13:30
3/20/2019 0:00,SPP FIRM,134.9,3/21/2019 13:30
3/21/2019 0:00,SPP FIRM,133.8,3/22/2019 13:30
3/22/2019 0:00,SPP FIRM,130.9,3/23/2019 13:30
3/23/2019 0:00,SPP FIRM,134,3/24/2019 13:29
3/24/2019 0:00,SPP FIRM,109.3,3/25/2019 13:29
3/25/2019 0:00,SPP FIRM,135.7,3/26/2019 13:29
3/26/2019 0:00,SPP FIRM,135.1,3/27/2019 13:29
3/27/2019 0:00,SPP FIRM,134.1,3/28/2019 13:29
3/28/2019 0:00,SPP FIRM,135.3,3/29/2019 13:29
3/29/2019 0:00,SPP FIRM,136.3,3/30/2019 13:29
3/30/2019 0:00,SPP FIRM,135.2,3/31/2019 13:29
3/31/2019 0:00,SPP FIRM,104.4,4/1/2019 13:29
4/1/2019 0:00,SPP FIRM,132.9,4/2/2019 13:29
4/2/2019 0:00,SPP FIRM,136.7,4/3/2019 13:29
4/3/2019 0:00,SPP FIRM,134.1,4/4/2019 13:30
4/4/2019 0:00,SPP FIRM,136.7,4/5/2019 13:30
4/5/2019 0:00,SPP FIRM,135.5,4/6/2019 13:30
4/6/2019 0:00,SPP FIRM,133.4,4/7/2019 13:30
4/8/2019 0:00,SPP FIRM,132.4,4/9/2019 13:30
4/9/2019 0:00,SPP FIRM,134.1,4/10/2019 13:30
4/10/2019 0:00,SPP FIRM,135.6,4/11/2019 13:30
4/11/2019 0:00,SPP FIRM,132.2,4/12/2019 13:29
4/12/2019 0:00,SPP FIRM,96.8,4/13/2019 13:30
4/13/2019 0:00,SPP FIRM,92.8,4/14/2019 13:30
4/14/2019 0:00,SPP FIRM,91.7,4/15/2019 13:30
4/15/2019 0:00,SPP FIRM,95.9,4/16/2019 13:30
4/16/2019 0:00,SPP FIRM,102.9,4/17/2019 13:30
4/17/2019 0:00,SPP FIRM,122.1,4/18/2019 13:30
4/18/2019 0:00,SPP FIRM,135.2,4/19/2019 13:30
4/19/2019 0:00,SPP FIRM,135.5,4/20/2019 13:30
4/20/2019 0:00,SPP FIRM,136.2,4/21/2019 13:30
4/21/2019 0:00,SPP FIRM,108.5,4/22/2019 13:30
4/22/2019 0:00,SPP FIRM,133.7,4/23/2019 13:30
4/23/2019 0:00,SPP FIRM,132.1,4/24/2019 13:30
4/24/2019 0:00,SPP FIRM,134.8,4/25/2019 13:30
4/25/2019 0:00,SPP FIRM,135.2,4/26/2019 13:30
4/26/2019 0:00,SPP FIRM,133.2,4/27/2019 13:30
4/27/2019 0:00,SPP FIRM,134.5,4/28/2019 13:30
4/28/2019 0:00,SPP FIRM,107.7,4/29/2019 13:30
4/29/2019 0:00,SPP FIRM,136.4,4/30/2019 13:30
4/30/2019 0:00,SPP FIRM,135.8,5/1/2019 13:30
5/1/2019 0:00,SPP FIRM,110.6,5/2/2019 13:30
5/2/2019 0:00,SPP FIRM,140.7,5/3/2019 13:30
5/3/2019 0:00,SPP FIRM,140.7,5/4/2019 13:30
5/4/2019 0:00,SPP FIRM,140.2,5/5/2019 13:30
5/5/2019 0:00,SPP FIRM,111.5,5/6/2019 13:30
5/6/2019 0:00,SPP FIRM,139.8,5/7/2019 13:30
5/7/2019 0:00,SPP FIRM,140,5/8/2019 13:30
5/8/2019 0:00,SPP FIRM,139.3,5/9/2019 13:30
5/9/2019 0:00,SPP FIRM,137.8,5/10/2019 13:30
5/10/2019 0:00,SPP FIRM,137.7,5/11/2019 13:30
5/11/2019 0:00,SPP FIRM,138.7,5/12/2019 13:30
5/12/2019 0:00,SPP FIRM,219,5/13/2019 13:30
5/13/2019 0:00,SPP FIRM,136.9,5/14/2019 13:30
5/14/2019 0:00,SPP FIRM,135.3,5/15/2019 13:30
5/15/2019 0:00,SPP FIRM,128.5,5/16/2019 13:30
5/16/2019 0:00,SPP FIRM,129,5/17/2019 13:30
5/17/2019 0:00,SPP FIRM,130.4,5/18/2019 13:30
5/18/2019 0:00,SPP FIRM,103.5,5/19/2019 13:30
5/19/2019 0:00,SPP FIRM,103.3,5/20/2019 13:30
5/20/2019 0:00,SPP FIRM,104.1,5/21/2019 13:30
5/21/2019 0:00,SPP FIRM,126.2,5/22/2019 13:30
5/22/2019 0:00,SPP FIRM,129.1,5/23/2019 13:30
5/24/2019 0:00,SPP FIRM,118.9,5/25/2019 13:30
5/25/2019 0:00,SPP FIRM,118.5,5/26/2019 13:30
5/26/2019 0:00,SPP FIRM,101,5/27/2019 13:30
5/27/2019 0:00,SPP FIRM,120.3,5/28/2019 13:30
5/28/2019 0:00,SPP FIRM,116.7,5/29/2019 13:30
5/29/2019 0:00,SPP FIRM,115.9,5/30/2019 13:30
5/30/2019 0:00,SPP FIRM,118.4,5/31/2019 13:30
5/31/2019 0:00,SPP FIRM,116.2,6/1/2019 13:30
6/1/2019 0:00,SPP FIRM,116.9,6/2/2019 13:30
6/2/2019 0:00,SPP FIRM,100.3,6/3/2019 13:30
6/3/2019 0:00,SPP FIRM,115.3,6/4/2019 13:30
6/4/2019 0:00,SPP FIRM,114.7,6/5/2019 13:30
6/5/2019 0:00,SPP FIRM,116.9,6/6/2019 13:30
6/6/2019 0:00,SPP FIRM,116.7,6/7/2019 13:30
6/7/2019 0:00,SPP FIRM,117.1,6/8/2019 13:30
6/8/2019 0:00,SPP FIRM,117.5,6/9/2019 13:30
6/9/2019 0:00,SPP FIRM,98.4,6/10/2019 13:30
6/10/2019 0:00,SPP FIRM,116.2,6/11/2019 13:30
6/11/2019 0:00,SPP FIRM,115.2,6/12/2019 13:30
6/12/2019 0:00,SPP FIRM,116.7,6/13/2019 13:30
6/13/2019 0:00,SPP FIRM,116.1,6/14/2019 13:30
6/14/2019 0:00,SPP FIRM,115.9,6/15/2019 13:30
6/15/2019 0:00,SPP FIRM,118.3,6/16/2019 13:30
6/16/2019 0:00,SPP FIRM,100.2,6/17/2019 13:30
6/17/2019 0:00,SPP FIRM,119.7,6/18/2019 13:30
6/18/2019 0:00,SPP FIRM,121.4,6/19/2019 13:30
6/19/2019 0:00,SPP FIRM,121.8,6/20/2019 13:30
6/20/2019 0:00,SPP FIRM,122.5,6/21/2019 13:30
6/21/2019 0:00,SPP FIRM,120.9,6/22/2019 13:30
6/22/2019 0:00,SPP FIRM,119.6,6/23/2019 13:30
6/23/2019 0:00,SPP FIRM,102.6,6/24/2019 13:30
6/24/2019 0:00,SPP FIRM,120.6,6/25/2019 13:30
6/25/2019 0:00,SPP FIRM,117.1,6/26/2019 13:30
6/26/2019 0:00,SPP FIRM,120.6,6/27/2019 13:30
6/27/2019 0:00,SPP FIRM,118.4,6/28/2019 13:30
6/28/2019 0:00,SPP FIRM,118.9,6/29/2019 13:30
6/29/2019 0:00,SPP FIRM,122.4,6/30/2019 13:30
6/30/2019 0:00,SPP FIRM,102.9,7/1/2019 13:30
7/1/2019 0:00,SPP FIRM,137.2,7/2/2019 13:30
7/2/2019 0:00,SPP FIRM,137.7,7/3/2019 13:30
7/3/2019 0:00,SPP FIRM,137.9,7/4/2019 13:30
7/4/2019 0:00,SPP FIRM,138.2,7/5/2019 13:30
7/5/2019 0:00,SPP FIRM,136.8,7/6/2019 13:30
7/6/2019 0:00,SPP FIRM,138.3,7/7/2019 13:30
7/7/2019 0:00,SPP FIRM,111,7/8/2019 13:30
7/8/2019 0:00,SPP FIRM,140.9,7/9/2019 13:30
7/9/2019 0:00,SPP FIRM,139.5,7/10/2019 13:30
7/10/2019 0:00,SPP FIRM,139.1,7/11/2019 13:30
7/11/2019 0:00,SPP FIRM,135.7,7/12/2019 13:30
7/12/2019 0:00,SPP FIRM,140.6,7/13/2019 13:30
7/13/2019 0:00,SPP FIRM,138.9,7/14/2019 13:30
7/14/2019 0:00,SPP FIRM,109.9,7/15/2019 13:30
7/15/2019 0:00,SPP FIRM,108.7,7/16/2019 13:30
7/16/2019 0:00,SPP FIRM,109.1,7/17/2019 13:30
7/17/2019 0:00,SPP FIRM,110.7,7/18/2019 13:30
7/18/2019 0:00,SPP FIRM,136.8,7/19/2019 6:00
7/19/2019 0:00,SPP FIRM,138,7/20/2019 13:30
7/20/2019 0:00,SPP FIRM,137.7,7/21/2019 13:30
7/21/2019 0:00,SPP FIRM,112.9,7/22/2019 13:30
7/22/2019 0:00,SPP FIRM,140.1,7/23/2019 13:30
7/23/2019 0:00,SPP FIRM,139.5,7/24/2019 13:30
7/24/2019 0:00,SPP FIRM,138.8,7/25/2019 13:30
7/25/2019 0:00,SPP FIRM,139.1,7/26/2019 13:30
7/26/2019 0:00,SPP FIRM,140.1,7/27/2019 13:30
7/27/2019 0:00,SPP FIRM,139,7/28/2019 13:30
7/28/2019 0:00,SPP FIRM,110.4,7/29/2019 13:30
7/29/2019 0:00,SPP FIRM,132.5,7/30/2019 13:30
7/30/2019 0:00,SPP FIRM,140.5,7/31/2019 13:30
7/31/2019 0:00,SPP FIRM,140.6,8/1/2019 13:30
8/1/2019 0:00,SPP FIRM,141.7,8/2/2019 13:30
8/2/2019 0:00,SPP FIRM,141.3,8/3/2019 13:30
8/3/2019 0:00,SPP FIRM,143.1,8/4/2019 13:30
8/4/2019 0:00,SPP FIRM,114.2,8/5/2019 13:30
8/5/2019 0:00,SPP FIRM,142,8/6/2019 13:30
8/6/2019 0:00,SPP FIRM,140.7,8/7/2019 13:30
8/7/2019 0:00,SPP FIRM,141.6,8/8/2019 13:30
8/8/2019 0:00,SPP FIRM,139.9,8/9/2019 13:30
8/9/2019 0:00,SPP FIRM,139.3,8/10/2019 13:30
8/10/2019 0:00,SPP FIRM,140,8/11/2019 13:30
8/11/2019 0:00,SPP FIRM,111.8,8/12/2019 13:30
8/12/2019 0:00,SPP FIRM,114.1,8/13/2019 13:30
8/13/2019 0:00,SPP FIRM,141.7,8/14/2019 13:30
8/14/2019 0:00,SPP FIRM,140.8,8/15/2019 13:30
8/15/2019 0:00,SPP FIRM,140.8,8/16/2019 13:30
8/16/2019 0:00,SPP FIRM,140.5,8/17/2019 13:30
8/17/2019 0:00,SPP FIRM,141,8/18/2019 13:30
8/18/2019 0:00,SPP FIRM,114,8/19/2019 13:30
8/19/2019 0:00,SPP FIRM,139.9,8/20/2019 13:30
8/20/2019 0:00,SPP FIRM,139.9,8/21/2019 13:30
8/21/2019 0:00,SPP FIRM,139,8/22/2019 13:30
8/22/2019 0:00,SPP FIRM,139.3,8/23/2019 13:30
8/23/2019 0:00,SPP FIRM,140,8/24/2019 13:30
8/24/2019 0:00,SPP FIRM,140,8/25/2019 13:30
8/25/2019 0:00,SPP FIRM,111.8,8/26/2019 13:30
8/26/2019 0:00,SPP FIRM,140.4,8/27/2019 13:30
8/27/2019 0:00,SPP FIRM,140.8,8/28/2019 13:30
8/28/2019 0:00,SPP FIRM,142.2,8/29/2019 13:30
8/29/2019 0:00,SPP FIRM,140.9,8/30/2019 13:30
8/30/2019 0:00,SPP FIRM,141.9,8/31/2019 13:30
8/31/2019 0:00,SPP FIRM,138.7,9/1/2019 13:29
9/1/2019 0:00,SPP FIRM,114,9/2/2019 13:30
9/2/2019 0:00,SPP FIRM,141.6,9/3/2019 13:30
9/3/2019 0:00,SPP FIRM,141.1,9/4/2019 13:30
9/4/2019 0:00,SPP FIRM,140.6,9/5/2019 13:30
9/5/2019 0:00,SPP FIRM,140.7,9/6/2019 13:30
9/6/2019 0:00,SPP FIRM,141.5,9/7/2019 13:30
9/7/2019 0:00,SPP FIRM,139.8,9/8/2019 13:30
9/8/2019 0:00,SPP FIRM,113.2,9/9/2019 13:30
9/9/2019 0:00,SPP FIRM,140.7,9/10/2019 13:30
9/10/2019 0:00,SPP FIRM,140.2,9/11/2019 13:30
9/11/2019 0:00,SPP FIRM,140.1,9/12/2019 13:30
9/12/2019 0:00,SPP FIRM,139.6,9/13/2019 13:30
9/13/2019 0:00,SPP FIRM,140.1,9/14/2019 13:30
9/14/2019 0:00,SPP FIRM,139.6,9/15/2019 13:30
9/15/2019 0:00,SPP FIRM,109.9,9/16/2019 13:30
9/16/2019 0:00,SPP FIRM,134.5,9/17/2019 13:30
9/17/2019 0:00,SPP FIRM,131.2,9/18/2019 13:30
9/18/2019 0:00,SPP FIRM,134.5,9/19/2019 13:30
9/19/2019 0:00,SPP FIRM,136.1,9/20/2019 13:30
9/20/2019 0:00,SPP FIRM,135.6,9/21/2019 13:30
9/21/2019 0:00,SPP FIRM,135.9,9/22/2019 13:30
9/22/2019 0:00,SPP FIRM,107.1,9/23/2019 13:30
9/23/2019 0:00,SPP FIRM,132.6,9/24/2019 13:30
9/24/2019 0:00,SPP FIRM,135.7,9/25/2019 13:30
9/25/2019 0:00,SPP FIRM,138.6,9/26/2019 13:30
9/26/2019 0:00,SPP FIRM,137.6,9/27/2019 13:30
9/27/2019 0:00,SPP FIRM,138.2,9/28/2019 13:30
9/28/2019 0:00,SPP FIRM,136.8,9/29/2019 13:30
9/29/2019 0:00,SPP FIRM,105.7,9/30/2019 13:30
9/30/2019 0:00,SPP FIRM,137.4,10/1/2019 13:30
10/1/2019 0:00,SPP FIRM,137.3,10/2/2019 13:30
10/2/2019 0:00,SPP FIRM,135.3,10/3/2019 13:30
10/3/2019 0:00,SPP FIRM,133.9,10/4/2019 13:30
10/4/2019 0:00,SPP FIRM,134.7,10/5/2019 13:30
10/5/2019 0:00,SPP FIRM,132.4,10/6/2019 13:30
10/6/2019 0:00,SPP FIRM,104.9,10/7/2019 13:30
10/7/2019 0:00,SPP FIRM,130.8,10/8/2019 13:30
10/8/2019 0:00,SPP FIRM,131.9,10/9/2019 13:30
10/9/2019 0:00,SPP FIRM,131.9,10/10/2019 13:30
10/10/2019 0:00,SPP FIRM,131.4,10/11/2019 13:30
10/11/2019 0:00,SPP FIRM,131.8,10/12/2019 13:30
10/12/2019 0:00,SPP FIRM,132.5,10/13/2019 13:30
10/13/2019 0:00,SPP FIRM,108.2,10/14/2019 13:30
10/14/2019 0:00,SPP FIRM,108.3,10/15/2019 13:30
10/15/2019 0:00,SPP FIRM,135.6,10/16/2019 13:30
10/16/2019 0:00,SPP FIRM,136,10/17/2019 13:30
10/17/2019 0:00,SPP FIRM,130.2,10/18/2019 13:30
10/18/2019 0:00,SPP FIRM,131.4,10/19/2019 13:30
10/19/2019 0:00,SPP FIRM,132,10/20/2019 13:30
10/20/2019 0:00,SPP FIRM,106.6,10/21/2019 13:30
10/21/2019 0:00,SPP FIRM,132.2,10/22/2019 13:30
10/22/2019 0:00,SPP FIRM,132.7,10/23/2019 13:30
10/23/2019 0:00,SPP FIRM,107.9,10/24/2019 13:30
10/24/2019 0:00,SPP FIRM,136.8,10/25/2019 13:30
10/25/2019 0:00,SPP FIRM,138.7,10/26/2019 13:30
10/26/2019 0:00,SPP FIRM,138.7,10/27/2019 13:30
10/27/2019 0:00,SPP FIRM,109.2,10/28/2019 13:30
10/28/2019 0:00,SPP FIRM,139.5,10/29/2019 13:30
10/29/2019 0:00,SPP FIRM,140.4,10/30/2019 13:30
10/30/2019 0:00,SPP FIRM,140.5,10/31/2019 13:30
10/31/2019 0:00,SPP FIRM,140.9,11/1/2019 13:30
11/1/2019 0:00,SPP FIRM,133.4,11/2/2019 13:30
11/2/2019 0:00,SPP FIRM,134,11/3/2019 13:30
11/3/2019 0:00,SPP FIRM,108.3,11/4/2019 13:30
11/4/2019 0:00,SPP FIRM,132,11/5/2019 13:30
11/5/2019 0:00,SPP FIRM,132.6,11/6/2019 13:30
11/6/2019 0:00,SPP FIRM,131.5,11/7/2019 13:30
11/7/2019 0:00,SPP FIRM,132,11/8/2019 13:30
11/8/2019 0:00,SPP FIRM,130.6,11/9/2019 13:30
11/9/2019 0:00,SPP FIRM,132.9,11/10/2019 13:30
11/10/2019 0:00,SPP FIRM,106.5,11/11/2019 13:30
11/11/2019 0:00,SPP FIRM,132,11/12/2019 13:30
11/12/2019 0:00,SPP FIRM,133.1,11/13/2019 13:30
